"UID","Timestamp","results","cause","deck","opponent","level","game_type"
99414448661331971,2021-09-02 15:50:05.000,0,won,Sky Patrol,Unknown,Unknown,Historic Ranked
99414448661331972,2021-09-02 15:54:29.000,1,Outplayed,Sky Patrol,Unknown,Unknown,Historic Ranked
99414448661331973,2021-09-02 18:29:26.000,0,won,Mutation Station,Unknown,Unknown,Historic Ranked
99414448661331974,2021-09-02 18:34:09.000,0,won,Mutation Station,Unknown,Unknown,Historic Ranked
99414448661331975,2021-09-02 18:47:44.000,1,Outplayed,Mutation Station,Unknown,Unknown,Historic Ranked
99414448661331976,2021-09-02 18:54:15.000,1,No creatures,Dark Elves,Unknown,Unknown,Historic Ranked
99414448661331977,2021-09-02 19:02:23.000,1,Outplayed,Growing Hunger,Unknown,Unknown,Historic Ranked
99415914637688832,2021-09-03 13:46:27.000,1,outplayed,Keep the Peace,Unknown,Unknown,Historic Ranked
99415914637688833,2021-09-03 13:49:51.000,0,won,college deck,Unknown,Unknown,Historic Ranked
99415914637688834,2021-09-03 14:04:02.000,1,Outplayed,Azorius senate,Unknown,Unknown,Historic Ranked
99415914637688835,2021-09-03 14:49:49.000,0,won,Red Death,Unknown,Unknown,Historic Ranked
99415914637688836,2021-09-03 14:54:04.000,1,Slow start,Red Death,Unknown,Unknown,Historic Ranked
99415914637688837,2021-09-03 14:58:25.000,1,"Slow start, no creatures.",Cold-blooded killers,Unknown,Unknown,Historic Ranked
99415914637688838,2021-09-03 15:04:47.000,0,won,massive menagerie,Unknown,Unknown,Historic Ranked
99415914637688839,2021-09-03 15:12:28.000,1,outplayed,massive menagerie,Unknown,Unknown,Historic Ranked
99415914637688840,2021-09-03 15:24:48.000,0,won,armed and dangerous,Unknown,Unknown,Historic Ranked
99415914637688841,2021-09-03 15:31:23.000,0,won,armed and dangerous,Unknown,Unknown,Historic Ranked
99415914637688842,2021-09-03 19:17:34.000,0,won,Treasure hunt,Unknown,Unknown,Historic Ranked
99415914637688843,2021-09-03 19:23:23.000,0,won,treasure hunt,Unknown,Unknown,Historic Ranked
99415914637688844,2021-09-03 19:27:34.000,0,won,treasure hunt,Unknown,Unknown,Historic Ranked
99415914637688845,2021-09-03 19:39:17.000,0,won,treasure hunt,Unknown,Unknown,Historic Ranked
99415914637688846,2021-09-04 12:16:12.000,1,Too much mana,Keep the Peace,Unknown,Unknown,Historic Ranked
99415914637688847,2021-09-04 12:20:56.000,1,Too many big creatures,Destructive Firepower,Unknown,Unknown,Historic Ranked
99415914637688848,2021-09-04 12:28:16.000,1,Not enough creatures,Angelic Army,Unknown,Unknown,Historic Ranked
99415914637688849,2021-09-04 12:33:53.000,0,won,gruul clans,Unknown,Unknown,Historic Ranked
99415914637688850,2021-09-04 12:36:21.000,0,won,gruul clans,Unknown,Unknown,Historic Ranked
99415914637688851,2021-09-04 12:44:48.000,1,outplayed,gruul clans,Unknown,Unknown,Historic Ranked
99415914637688863,2021-09-04 18:26:18.000,0,won,spellpower,Unknown,Unknown,Historic Ranked
99415914637688864,2021-09-04 18:38:14.000,0,won,Spellpower,Unknown,Unknown,Historic Ranked
99415914637688865,2021-09-04 18:44:45.000,1,Opponent used loop deck,Spellpower,Unknown,Unknown,Historic Ranked
99415914637688878,2021-09-04 22:26:09.000,0,won,Dark DM,Jownan,Platinum-3,Historic Ranked
99415914637688879,2021-09-04 22:37:44.000,0,won,Dark DM,tambrina,Platinum-3,Historic Ranked
99415914637688880,2021-09-04 22:45:10.000,0,won,Dark DM,LOM,Platinum-3,Historic Ranked
99415914637688881,2021-09-04 22:48:30.000,0,won,Dark DM,sway,Platinum-3,Historic Ranked
99415914637688882,2021-09-04 22:55:43.000,0,won,Dark DM,Unknown,Platinum-3,Historic Ranked
99415914637688883,2021-09-04 23:01:24.000,1,Not enough mana.,Dark DM,Asian Characters/Unknown,Platinum-2,Historic Ranked
99415914637688884,2021-09-05 11:24:02.000,0,won,Avalanche!,Pr1ncCharl3s,Platinum-2,Historic Ranked
99415914637688885,2021-09-05 11:29:38.000,0,won,Avalanche!,Unknown,Platinum-2,Historic Ranked
99415914637688886,2021-09-05 11:36:51.000,0,won,Avalanche!,Unknown,Platinum-2,Historic Ranked
99415914637688887,2021-09-05 11:42:49.000,0,won,Avalanche!,Bloafer,Platinum-2,Historic Ranked
99415914637688888,2021-09-05 11:52:11.000,0,won,Avalanche!,nonoch66,Platinum-2,Historic Ranked
99419414784376832,2021-09-05 16:32:58.000,1,Not enough red mana.,Bloody Swamps,Wizstin the Startling,Platinum-2,Historic Ranked
99419414784376833,2021-09-05 16:37:50.000,0,won,Growing Hunger,marioah,Platinum-2,Historic Ranked
99419414784376834,2021-09-05 16:48:23.000,0,won,Growing Hunger,TreborLovesNoLandHands,Platinum-2,Historic Ranked
99419414784376835,2021-09-05 16:55:52.000,0,won,Growing Hunger,Sir Studly,Platinum-1,Historic Ranked
99419414784376841,2021-09-05 23:26:28.000,1,Creatures too small,Dark Elves,Unknown,Platinum-1,Historic Ranked
99419414784376842,2021-09-05 23:33:39.000,1,Opponent is a coward. ,College Deck,JustAHologram,Platinum-1,Historic Ranked
99419414784376843,2021-09-06 00:17:42.000,0,won,Azorius Senate,_Wallace_,Platinum-1,Historic Ranked
99419414784376844,2021-09-06 00:28:46.000,1,Outplayed,Azorius Senate,Esgaroth,Platinum-1,Historic Ranked
99420179624099840,2021-09-06 20:18:10.000,1,No creatures,Liliana Tree Hugging,fewship,Platinum-1,Historic Ranked
99420179624099841,2021-09-06 20:22:36.000,0,won,Dark Elves,ztitan720,Platinum-2,Historic Ranked
99420179624099842,2021-09-06 20:29:03.000,1,outplayed,Dark Elves,alejandro verdugo,Platinum-1,Historic Ranked
99420179624099843,2021-09-06 20:34:57.000,1,outplayed,Destructive Firepower,Tupanza,Platinum-1,Historic Ranked
99420179624099844,2021-09-06 20:52:21.000,1,Approach of the Second Sun,Keep the Peace,Stormrune,Platinum-1,Historic Ranked
99420179624099845,2021-09-06 21:59:41.000,0,won,Dungeon Delving,brad00010000,Platinum-2,Historic Ranked
99420179624099846,2021-09-06 22:04:12.000,1,Slow start,Dungeon Delving,Mind1,Platinum-1,Historic Ranked
99420179624099850,2021-09-07 13:38:14.000,0,won,Sky Patrol,ravanac,Platinum-1,Historic Ranked
99420179624099851,2021-09-07 13:48:33.000,0,won,Sky Patrol,Klothdir,Platinum-1,Historic Ranked
99420179624099852,2021-09-07 13:57:21.000,1,Outplayed,Sky Patrol,AlpacaGalaxy,Platinum-1,Historic Ranked
99420179624099853,2021-09-07 15:03:50.000,0,won,Lifeline,JuanMagic,Platinum-1,Historic Ranked
99420179624099854,2021-09-07 15:10:39.000,0,won,Lifeline,All4valor&honor,Platinum-1,Historic Ranked
99420179624099855,2021-09-07 15:26:29.000,1,Outplayed,Lifeline,BlanchwooD,Platinum-1,Historic Ranked
99423144695037954,2021-09-08 12:23:11.000,1,Outplayed,Fireworks,Raven,Platinum-1,Historic Ranked
99423144695037955,2021-09-08 12:26:56.000,0,won,Fireworks,CaptainLobo,Platinum-1,Historic Ranked
99423144695037956,2021-09-08 13:40:19.000,1,Cold-Blooded Killers,Cold-Blooded Killers,RobotHive24,Platinum-1,Historic Ranked
99423144695037957,2021-09-08 13:48:56.000,1,Outplayed,Angelic Army,El Rulo,Platinum-1,Historic Ranked
99423144695037958,2021-09-08 17:11:11.000,1,Not enough creatures,Bloody Swamps,DookieDaddy,Platinum-1,Historic Ranked
99423144695037959,2021-09-08 17:15:06.000,1,stupid game,College Deck,Waambulaance,Platinum-2,Historic Ranked
99423144695037960,2021-09-08 17:24:45.000,0,won,Line of Fire,JMill,Platinum-2,Historic Ranked
99424625770889216,2021-09-09 13:25:46.000,1,Slow Start. Low mana. Big Creatures.,Keep the Peace,Koghy,Platinum-2,Historic Ranked
99424625770889217,2021-09-09 13:35:40.000,1,Not enough mana,Angelic Army,MrFreezou,Platinum-2,Historic Ranked
99424625770889218,2021-09-09 13:42:59.000,0,won,Destructive Firepower,Nayru Incarnate,Platinum-2,Historic Ranked
99424625770889219,2021-09-09 13:49:08.000,1,Outplayed,Destructive Firepower,Davidjo,Platinum-2,Historic Ranked
99424625770889220,2021-09-09 15:10:57.000,0,won,Mutation Station,LEOJUNIOR95,Platinum-2,Historic Ranked
99424625770889221,2021-09-09 15:21:32.000,1,Opponents spells killed creatures,Mutation Station,Shocky1025,Platinum-2,Historic Ranked
99424625770889222,2021-09-09 15:30:07.000,0,won,Massive Menagerie,Zackem Emr,Platinum-2,Historic Ranked
99424625770889223,2021-09-09 18:13:50.000,1,Not enough creatures,Massive Menagerie,DuckSandwich,Platinum-2,Historic Ranked
99424625770889224,2021-09-09 18:20:26.000,1,Outplayed,Back for More,one.noise,Platinum-2,Historic Ranked
99424625770889225,2021-09-09 18:30:09.000,1,lost,Cold-Blooded Killers,Unknown,Platinum-3,Historic Ranked
99426070574399488,2021-09-10 11:31:05.000,0,won,Savage Lands,Reiki,Platinum-3,Historic Ranked
99426070574399489,2021-09-10 11:41:00.000,1,Not enough creatures,Savage Lands,pigsman,Platinum-3,Historic Ranked
99426070574399490,2021-09-10 11:47:53.000,1,Opponent used pathetic repeater sequence instead of playing.,Liliana Tree Hugging,mo4er,Platinum-3,Historic Ranked
99426070574399491,2021-09-10 14:14:38.000,1,too slow,Bloody Swamps,rgomessa,Platinum-3,Historic Ranked
99426070574399492,2021-09-10 14:23:21.000,0,won,Armed and Dangerous,Turinas Wilacar,Platinum-3,Historic Ranked
99426070574399493,2021-09-10 14:27:34.000,0,won,Armed and Dangerous,LeeFuX,Platinum-3,Historic Ranked
99426070574399494,2021-09-10 14:32:04.000,0,won,Armed and Dangerous,Wotan,Platinum-3,Historic Ranked
99426070574399495,2021-09-10 14:39:59.000,1,Not enough creatures,Armed and Dangerous,JordanLikesHIPPOS,Platinum-3,Historic Ranked
99426070574399496,2021-09-10 16:12:35.000,1,No mana,Red Death,Andkungfu,Platinum-3,Historic Ranked
99426070574399497,2021-09-10 16:18:21.000,1,No mana,College Deck,DRAKILL,Platinum-3,Historic Ranked
99426070574399498,2021-09-10 16:24:39.000,0,won,Gruul Clans,Masked_Ramen,Platinum-3,Historic Ranked
99426070574399499,2021-09-10 16:32:30.000,1,Too much mana,Gruul Clans,Charlie,Platinum-3,Historic Ranked
99427483853520923,2021-09-13 20:02:28.000,1,Not enough creatures,Gruul Clans,Mark-U-ovMyList,Platinum-3,Historic Ranked
99427483853520924,2021-09-13 20:09:49.000,0,won,Savage Lands,Jace Beleren,Platinum-3,Historic Ranked
99427483853520925,2021-09-13 20:18:44.000,1,Outplayed,Savage Lands,bmotiv8n,Platinum-3,Historic Ranked
99427483853520926,2021-09-13 20:27:13.000,0,won,Cold-Blooded Killers,JeebusSaves,Platinum-3,Historic Ranked
99427483853520927,2021-09-14 20:09:44.000,0,won,Mutation Station,dhoff824,Platinum-3,Historic Ranked
99427483853520928,2021-09-14 20:17:25.000,0,won,Mutation Station,FrankenMoose,Platinum-3,Historic Ranked
99427483853520929,2021-09-14 20:27:43.000,1,Not enough creatures,Control Center,ERaider.42-0,Platinum-3,Historic Ranked
99427483853520930,2021-09-14 20:36:27.000,0,won,Control Center,Dien,Platinum-3,Historic Ranked
99427483853520931,2021-09-15 10:34:33.000,0,won,Fireworks,Cardia,Platinum-3,Historic Ranked
99427483853520932,2021-09-15 10:41:38.000,0,won,Fireworks,snakobus,Platinum-3,Historic Ranked
99427483853520933,2021-09-15 10:46:36.000,1,Too slow,Fireworks,carnage,Platinum-3,Historic Ranked
99427483853520934,2021-09-15 15:32:13.000,1,Not enough mana.,Red Death,Edelgunde,Platinum-3,Historic Ranked
99427483853520935,2021-09-15 15:40:57.000,0,won,Bloody Swamps,Excelcier,Platinum-3,Historic Ranked
99427483853520936,2021-09-15 15:51:11.000,1,Terrible deck,Bloody Swamps,Caligula59,Platinum-3,Historic Ranked
99427483853520937,2021-09-15 16:08:15.000,1,Too much mana,Keep the Peace,deadsushi,Platinum-3,Historic Ranked
99427483853520938,2021-09-15 16:15:10.000,0,won,Spellpower,EdwardJ,Platinum-3,Historic Ranked
99427483853520939,2021-09-15 16:25:12.000,1,Not enough creatures,Spellpower,Jrog111,Platinum-3,Historic Ranked
99434760836743168,2021-09-16 12:08:08.000,1,"Not enough creatures, too much mana.",Line of Fire,Darkhains,Platinum-3,Historic Ranked
99434760836743169,2021-09-16 12:17:22.000,1,Not enough creatures,Azorius Senate,ReiMacaco,Platinum-3,Historic Ranked
99434760836743170,2021-09-16 12:23:46.000,1,Small creatures,Dungeon Delving,RaiBG,Platinum-3,Historic Ranked
99434760836743171,2021-09-16 12:51:55.000,0,won,Angelic Army,Reverend45,Platinum-3,Historic Ranked
99434760836743172,2021-09-16 14:34:01.000,1,"Not enough creatures, too much mana",Angelic Army,Darthdan11,Platinum-3,Historic Ranked
99434760836743173,2021-09-16 14:42:24.000,0,won,Growing Hunger,Offliner,Platinum-3,Historic Ranked
99434760836743174,2021-09-16 14:47:26.000,0,won,Growing Hunger,Unleaded2020,Platinum-3,Historic Ranked
99434760836743175,2021-09-16 14:56:14.000,0,won,Growing Hunger,Unknown,Platinum-3,Historic Ranked
99434760836743176,2021-09-16 15:17:29.000,1,Creatures too small.,Dark Elves,BoiaDe',Platinum-3,Historic Ranked
99436201831825408,2021-09-17 11:43:37.000,1,Slow Start,Back for More,Javka,Platinum-4,Historic Ranked
99436201831825409,2021-09-17 11:50:52.000,0,won,College Deck,Zefire,Platinum-4,Historic Ranked
99436201831825410,2021-09-17 11:53:20.000,0,won,College Deck,Arthi,Platinum-3,Historic Ranked
99436201831825411,2021-09-17 12:05:39.000,0,won,College Deck,Scryer52,Platinum-3,Historic Ranked
99436201831825412,2021-09-17 14:43:50.000,0,won,Liliana Tree Hugging,stormlordrising,Platinum-3,Historic Ranked
99436201831825413,2021-09-17 14:47:29.000,0,won,Liliana Tree Hugging,DaemonArcher,Platinum-3,Historic Ranked
99436201831825414,2021-09-17 14:57:11.000,0,won,Liliana Tree Hugging,FuhhDattSitt,Platinum-3,Historic Ranked
99436201831825415,2021-09-17 15:19:45.000,1,"No creatures, too much mana.",Cold-Blooded Killers,MasterOfDogos,Platinum-3,Historic Ranked
99436201831825416,2021-09-17 15:24:35.000,0,won,Azorius Senate,Tadao,Platinum-3,Historic Ranked
99436201831825417,2021-09-17 15:28:45.000,1,"Too Slow, no creatures",Azorius Senate,Volkar,Platinum-3,Historic Ranked
99436201831825418,2021-09-17 18:08:22.000,0,won,Treasure Hunt,Melisandre,Platinum-3,Historic Ranked
